cumatrixid,cumatrixtitle,cumatrixitemid,cumatrixitemtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,00000163C90BDF88000021636375706F795F72656C656173654349,從原始人開始的生活※SevTech: Ages※Minecraft 時代發展模組包 Ep.1,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,1,228,10,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015D03DF261B0000041B6375706F795F72656C656173654349,職場上，如何與同事相處最恰當？,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,110,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015D042CFCFE000004246375706F795F72656C656173654349,【厭惡工作】篩掉Facebook血腥內容　員工：每分鐘都見有人被斬首,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,9,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015D997F936C000001EE6375706F795F72656C656173654349,當你為工作迷茫時，請問自己這三個問題,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,5,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015D99BA166B000001F36375706F795F72656C656173654349,上班族為什麼不開心？,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,69,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015E5296791E000000016375706F795F72656C656173654349,想在職場發展的好 千萬不要有這幾種心態,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,71,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015E52F760EE000000036375706F795F72656C656173654349,你可能不相信，其實很多職場人都在混日子,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,3,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015E533A52170000000A6375706F795F72656C656173654349,職場中6個必須戒掉的壞習慣！,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,22,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015E57D5306E0000000B6375706F795F72656C656173654349,最高的情商，就是管好自己的嘴,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,88,43,2019-07-10
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,0000015E5815D434000000136375706F795F72656C656173654349,性格內向、不懂與上司交流　是否已輸在起跑線？,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,1,55,43,2019-07-10
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,000001677F332CD900007F116375706F795F72656C656173654349,[台灣Vlog] 我終於來台大了！聽說很多人去台大都會做的一件事？feat Erin | Mira 咪拉,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,1,20,2019-07-10
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,000001678464E886000085056375706F795F72656C656173654349,[台灣Vlog]【毒舌】愛莉莎莎推介的台北熱炒店！果然好吃？feat 愛莉莎莎＆劉沛  | Mira 咪拉,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,0,20,2019-07-10
000001606D62AE66000000016375706F795F72656C656173654355,頂尖人才這樣來,000001606D9FCF88000000716375706F795F72656C656173654349,關於招募，雇主品牌比你想像的還更重要！,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '招募']",96910144,1,0,2,2019-07-10
000001606D62AE66000000016375706F795F72656C656173654355,頂尖人才這樣來,000001609611458D000000456375706F795F72656C656173654349,社群招募案例分享_勤業眾信,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '招募']",96910144,1,1,2,2019-07-10
00000162B3074DFC000000056375706F795F72656C656173654355,Stockfeel｜股感酸財經,00000166626BD2A000007AD16375706F795F72656C656173654349,何毅里長伯 線上即時台股問答專區 - 2018/10/16,"['WhiteCollar_tw', 'business_tw']","['投資技巧', '理財知識', '股票交易']",B0310653,1,1,32,2019-07-10
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE75EA9C0000006C6375706F795F72656C656173654349,Blockchain 源起 1-1｜區塊鏈從何而來?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,7,72,2019-07-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,00000166399E4AE6000000156375706F795F70726572656C656173654349,什麼是強化學習? ,['empty'],['empty'],B0310653,1,0,47,2019-07-10
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,00000168FF601CCA000000836375706F795F72656C656173654349,Linear Support Vector Machine (SVM) :: Course Introduction ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,9,40,2019-07-10
0000015B80930E980000000D6375706F795F72656C656173654355,盜墓筆記,0000015B80AA9FCC000005906375706F795F72656C656173654349,《盜墓筆記之2秦嶺神樹》第37集,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['懸疑小說', '盜墓筆記', '閱讀']",49910145,1,9,14,2019-07-11
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,0000015CE33EEEDC000002C86375706F795F72656C656173654349,把手放到熱水中！？日本人體驗了台灣的健康中心！in南投！,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,1,0,30,2019-07-11
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,00000162F852FFEE000067106375706F795F72656C656173654349,宇獺有事嗎!? EP1 - 2018上半年旗艦手機你該如何選擇呢？,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,1,5,73,2019-07-11
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,00000162F8530161000067116375706F795F72656C656173654349,貝爾告訴你！週末玩什麼？EP1：超恐怖解謎遊戲P.T. feat 蔡哥,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,1,0,73,2019-07-11
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,00000163AAFBB6A6000000A66375706F795F72656C656173654349,【U-Live直播】M-Benz智慧駕駛輔助系統直擊！小改S-Class家族有何魅力?Bob&英凱告訴你！ [第24集 20180525],"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,1,0,8,2019-07-11
0000015C3A83A82A000000086375706F795F72656C656173654355,袁騰飛-五千年系列,0000015C3AEB2118000003526375706F795F72656C656173654349,皇帝稱號是怎麼來的？,"['Reading_tw', 'ReadNovel_tw']","['中華文明', '歷史', '袁騰飛']",9B310147,1,4,19,2019-07-11
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,0000016476C40ED5000009D86375706F795F72656C656173654349,收穫滿滿，脫離石器時代※SevTech: Ages※Minecraft 時代發展模組包 Ep.19,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,1,0,10,2019-07-11
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000016BDD46C4A200007A796375706F795F72656C656173654349,ðŸ”¥400å¹´å…§æ‹¯æ•‘ä¸–ç•Œ! çœ‹å®Œå½±ç‰‡ä½ å€‘å¤š400æ­²äº†ðŸ‘µðŸ‘´,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,5,15,2019-07-11
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5FDFCCC000002156375706F795F72656C656173654349,找不到國小 之 「慢慢來老師」,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,9,18,2019-07-11
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E5A2CB256000000596375706F795F72656C656173654349,貪財貓神（上）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,663,18,2019-07-11
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E6E6B80DF0000008E6375706F795F72656C656173654349,貪財貓神（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,0,18,2019-07-11
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E7FAAD3B2000000EF6375706F795F72656C656173654349,阿魯武士（上）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,0,18,2019-07-11
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E7FAB0237000000F06375706F795F72656C656173654349,阿魯武士（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,8,18,2019-07-11
0000015CCDAB7A1C0000000B6375706F795F72656C656173654355,美女健身聯盟,00000160EA15101D000001AD6375706F795F72656C656173654349,6個超累超有效腹肌運動 6 Great Abs Exercises （汪選璇＋黃士倫）,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D1010139,1,0,44,2019-07-11
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,0000015CD02545820000006F6375706F795F72656C656173654349,韓國旅行常用手機Apps,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,3,20,2019-07-11
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,0000015CD025607F000000706375706F795F72656C656173654349,不要被韓國男生騙了！拆解韓國男生的告白方法？,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,0,20,2019-07-11
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,2,58,2019-07-11
00000162AE60B18B000000036375706F795F72656C656173654355,投資理財入門｜拯救月光族,00000162AE61A7DE0000003D6375706F795F72656C656173654349,月光是種病藥方開給你.mp4,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['投資', '月光族', '理財', '理財入門']",B0310653,1,2,38,2019-07-11
00000162AE60B18B000000036375706F795F72656C656173654355,投資理財入門｜拯救月光族,00000162AE890D51000000446375706F795F72656C656173654349,2.戰勝月光get消費好習慣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['投資', '月光族', '理財', '理財入門']",B0310653,1,5,38,2019-07-11
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658F95F05A000000026375706F795F70726572656C656173654349,#1 Why? ,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,0,69,2019-07-11
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66AF23D000000016375706F795F70726572656C656173654349,什麼是機器學習?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,8,46,2019-07-11
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,000001675A6C3B21000055566375706F795F72656C656173654349,你是怎麼選擇隔熱紙的呢？我是這樣挑的啦 -廖怡塵【全民瘋車Bar】,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,2,622,3,2019-07-12
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,0000015BFC943D770000044B6375706F795F72656C656173654349,跨界交鋒！Toyota C-HR vs. Honda HR-V 試駕前導篇,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,1,0,8,2019-07-12
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,000001697953F5D10001A17F6375706F795F72656C656173654349,用吸塵器抓鬼※MC小地圖※煩人的鬼怪 這些鬼也太可愛了,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,1,2,10,2019-07-12
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5E51B4A000001EE6375706F795F72656C656173654349,神奇掃帚出租中（上）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,21,18,2019-07-12
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015CD5E5AF82000001EF6375706F795F72656C656173654349,神奇掃帚出租中（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,2,61,18,2019-07-12
0000015CCDC2F6D40000000C6375706F795F72656C656173654355,健身Fitting Room,0000015DDC267C47000001C86375706F795F72656C656173654349,10分鐘的TRX高強度間歇訓練 (中文字幕),"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",F4810138,1,172,52,2019-07-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,82,58,2019-07-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628ACBFEAB000000026375706F795F72656C656173654349,投資，達成財務自由的「加速」法則！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,10,58,2019-07-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,00000162A87B9766000000096375706F795F72656C656173654349,小資女艾蜜莉：我的資產翻倍存股筆記！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,13,58,2019-07-12
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69A90F0000001B6375706F795F72656C656173654349,Linear Algebra Lecture 1：What are we going to learn?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,2,250,15,2019-07-12
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69ABB90000001C6375706F795F72656C656173654349,Linear Algebra Lecture 2：System of Linear Equations,"['tech_tw', 'robot_tw']",['empty'],6CA10149,2,45,15,2019-07-12
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69AE1F0000001D6375706F795F72656C656173654349,Linear Algebra Lecture 3：Vector,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,8,15,2019-07-12
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,0000015E02A3A7CC000000046375706F795F70726572656C656173654349,羅胖精選丨如何“管理”我的老闆喬布斯,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,1,823,56,2019-07-13
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,0000015E02A70EB8000000056375706F795F70726572656C656173654349,太監為何干政？,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,2,4,56,2019-07-13
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,0000015E02A85B15000000066375706F795F70726572656C656173654349,善意的真相,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,1,1,56,2019-07-13
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,000001614A6D050A0000002D6375706F795F72656C656173654349,報復的作用,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,1,4,56,2019-07-13
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,000001614A6EB6020000002E6375706F795F72656C656173654349,做一個“斯多葛”,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,1,4,56,2019-07-13
00000159CFBE333D000000036375706F795F70726572656C656173654355,羅輯思維-音頻,000001614A72F2280000002F6375706F795F72656C656173654349,工具的意義,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['商業', '學習', '知識']",96910144,1,5,56,2019-07-13
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,0000015B70B7D6EE0000008F6375706F795F72656C656173654349,【adobe illustrator教學】【毛筆刷工具】【平面設計】【入門初學】【b crossTV】【挑戰】【60秒】【一天學一點】第七天,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,1,288,48,2019-07-13
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,000001666D3D779C000086336375706F795F72656C656173654349,✏️ Logo設計 黃金比例 如何製作 技巧心得 方法過程 【b-crossTV 平面設計頻道】 how to do golden ratio logo design ✏️,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,1,91,48,2019-07-13
